"country","date_year","scientificNameID","year","scientificName","dynamicProperties","superfamilyid","individualCount","associatedReferences","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","catalogNumber","basisOfRecord","terrestrial","maximumDepthInMeters","id","day","order","infraorderid","dataset_id","locality","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","scientificNameAuthorship","absence","superorderid","genusid","originalScientificName","marine","minimumDepthInMeters","preparations","subphylumid","infraclassid","institutionCode","date_mid","infraclass","identifiedBy","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","fieldNumber","occurrenceStatus","stateProvince","occurrenceID","locationRemarks","associatedMedia","county","modified","dateIdentified","specificEpithet","habitat","institutionID","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","island","verbatimLocality","verbatimLatitude","organismQuantityType","samplingProtocol","parentEventID","continent","eventID","islandGroup","samplingEffort","taxonRank","eventRemarks","vernacularName","countryCode","verbatimLongitude","nomenclaturalCode","datasetName","geodeticDatum","taxonomicStatus","previousIdentifications","locationID","verbatimCoordinates","datasetID","sampleSizeValue","depth","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","rightsHolder","recordNumber","georeferencedDate","higherGeography","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","coordinateUncertaintyInMeters","references","municipality","nameAccordingTo","verbatimDepth","occurrenceRemarks","sex","typeStatus","otherCatalogNumbers","lifeStage","infraspecificEpithet","subspecies","subspeciesid","collectionID","disposition","georeferenceSources","eventTime","footprintWKT","startDayOfYear"
"Colombia",2017,"urn:lsid:marinespecies.org:taxname:213380","2017","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7794444,149854,1806,179653,NA,"HumanObservation",FALSE,14,"8c4e6072-bdc3-41e4-9eb0-55f119d5d285","21","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Mangle Estación Mangle 2",-75.7855556,NA,1500595200000,213380,"Odontophora",1500595200000,"07","Echinometra",NA,"2017-07-21",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1500595200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Juan David González Corredor",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.87,1661,28.87,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:MAN-2:2017:M2:003207",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2017/07/21","metros cuadrados","Isal Mangle","Mangle 2","9° 46' 45.9"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MAN","SA","INVEMAR:SIMAC:InvVag:MAN-2","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel medio. Estación proyecto SIMAC. Monitoreo de temperatura.","Erizo","CO","75° 47' 8"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2017","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 47' 8"" W 9° 46' 45.9"" N","INVEMAR:SIMAC:1999","20",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belize",1975,"urn:lsid:marinespecies.org:taxname:213380","1975","Echinometra lucunter","observedindividualcount=1;",510604,"1.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,16.7670001984,149854,1806,179653,"E18662.326155","PreservedSpecimen",FALSE,NA,"8c5724d1-d51e-462a-9352-2c4f3f28333f",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Carrie Bow Cay",-88.0500030518,"Invertebrate Zoology: Echinoderms",1.68048e+11,213380,"Odontophora",1.68048e+11,"4","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1975-04-30T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Alcohol (Ethanol)",148744,510517,"USNM",1.68048e+11,"Carinacea","Kier, Porter","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","K. Sandved",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.55,5126,28.13,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2009,"urn:lsid:marinespecies.org:taxname:213380","2009","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.1748611,149854,1806,179653,NA,"HumanObservation",FALSE,19,"8c6a2da9-1ae0-438c-a871-c47aae4a62a8","24","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",-75.7706389,NA,1243123200000,213380,"Odontophora",1243123200000,"05","Echinometra",NA,"2009-05-24",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1243123200000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Gloria Castro | Tomás López Londoño",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:PAV-1:2009:S5:002343",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","64","2009/05/24","metros cuadrados","Isla Pavitos","Pavitos","10° 10' 29.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:PAV","SA","INVEMAR:SIMAC:InvVag:PAV-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel pofundidad somero, medio, profundo.","Erizo","CO","75° 46' 14.3"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2009","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 46' 14.3"" W 10° 10' 29.4"" N","INVEMAR:SIMAC:1999","20",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2007,"urn:lsid:marinespecies.org:taxname:213380","2007","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5847166,149854,1806,179653,NA,"HumanObservation",FALSE,6,"8dec43c8-4173-4d81-b20e-0f488e4f7b43","18","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, little Reef Estación LIT 1",-81.6862833,NA,1184716800000,213380,"Odontophora",1184716800000,"07","Echinometra",NA,"2007-07-18",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1184716800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Nacor Bolaños | Raul Navas Camacho",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.72,291,28.18,5,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:LIT-1:2007:S2:001954",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","130","2007/07/18","metros cuadrados","San Andrés Isla","Little Reef 1","12° 35' 4.9"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:LIT","SA","INVEMAR:SIMAC:InvVag:LIT-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.","Erizo","CO","81° 41' 10.6"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2007","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 41' 10.6"" W 12° 35' 4.9"" N","INVEMAR:SIMAC:1999","20",4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2012,"urn:lsid:marinespecies.org:taxname:213380","2012","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,8.639,149854,1806,179653,NA,"HumanObservation",FALSE,3,"8ee59ed2-82b6-4a34-b7b9-649cd8befb24","21","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Ensenada Capurganá Estación CAP 1",-77.3446666,NA,1.353456e+12,213380,"Odontophora",1.353456e+12,"11","Echinometra",NA,"2012-11-21",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,2,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.353456e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Kelly Gómez Campo | Raul Navas Camacho",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",29.14,160,28.32,-7,NA,"Presente","Chocó","INVEMAR:SIMAC:InvVag:CAP-1:2012:S1:002901",NA,NA,"Acandí",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","1","2012/11/21","metros cuadrados",NA,"Capurganá 1","8° 38' 20.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:CAP","SA","INVEMAR:SIMAC:InvVag:CAP-1",NA,"5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somera.","Erizo","CO","77° 20' 40.7"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2012","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","77° 20' 40.7"" W 8° 38' 20.4"" N","INVEMAR:SIMAC:1999","20",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Capurganá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2008,"urn:lsid:marinespecies.org:taxname:213380","2008","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.1748611,149854,1806,179653,NA,"HumanObservation",FALSE,19,"9127c0e5-1161-4083-8de6-0ea0e30f9f11","03","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Isla Pavitos Estación PAV 1",-75.7706389,NA,1.2204e+12,213380,"Odontophora",1.2204e+12,"09","Echinometra",NA,"2008-09-03",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,9,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1.2204e+12,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Laura Muñoz Escobar | Johanna Carolina Vega Sequeda",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.19,107,28.7,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:PAV-1:2008:M2:002072",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","3","2008/09/03","metros cuadrados","Isla Pavitos","Pavitos","10° 10' 29.4"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:PAV","SA","INVEMAR:SIMAC:InvVag:PAV-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel pofundidad somero, medio, profundo.","Erizo","CO","75° 46' 14.3"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2008","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 46' 14.3"" W 10° 10' 29.4"" N","INVEMAR:SIMAC:1999","20",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Panama",1988,"urn:lsid:marinespecies.org:taxname:213380","1988","Echinometra lucunter","observedindividualcount=1;",510604,"1.0","National Museum of Natural History, Smithsonian Institution",FALSE,213380,9.39999961853,149854,1806,179653,"E52926.360366","PreservedSpecimen",FALSE,NA,"91f1613a-724a-4d38-b819-fea76d484a58","12","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b","Largo Remo Island, On Reef In Front Of Droque Island",-79.8333282471,"Invertebrate Zoology: Echinoderms",576806400000,213380,"Odontophora",576806400000,"4","Echinometra","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...]","1988-04-12T12:00:00Z",FALSE,"Echinacea","(Linnaeus)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,"Alcohol (Ethanol)",148744,510517,"USNM",576806400000,"Carinacea","Ahearn, Cynthia","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Smithsonian Tropical Research Institute",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.1,292,28.2,2,NA,NA,"Colon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2011,"urn:lsid:marinespecies.org:taxname:213380","2011","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,12.5004167,149854,1806,179653,NA,"HumanObservation",FALSE,18,"93bb82b4-819d-46e5-8d7b-991eced5cf6a","31","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Reserva de Biosfera Sea Flower, Iguana Estación IGU 1",-81.7333333,NA,1314748800000,213380,"Odontophora",1314748800000,"08","Echinometra",NA,"2011-08-31",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,3,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1314748800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Luis Alfonso Gómez | Cindy Melissa Montero",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.71,70,28.18,-6,NA,"Presente","Archipiélago de San Andrés, Providencia y Santa Catalina","INVEMAR:SIMAC:InvVag:IGU-1:2011:M1:002679",NA,NA,"San Andrés",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2011/08/31","metros cuadrados","San Andrés Isla","Iguana","12° 30' 1.5"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:IGU","SA","INVEMAR:SIMAC:InvVag:IGU-1","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Especie","Niveles profundidad somero, intermedio y profundo. Datos de la Estación insertada del proyecto SIMAC.","Erizo","CO","81° 43' 59.9"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2011","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","81° 43' 59.9"" W 12° 30' 1.5"" N","INVEMAR:SIMAC:1999","20",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2009,"urn:lsid:marinespecies.org:taxname:213380","2009","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.2341944,149854,1806,179653,NA,"HumanObservation",FALSE,19,"9440c91a-cc54-4772-8a46-4eea9d800bcc","22","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, El Tesoro Estación TES 1",-75.7464444,NA,1242950400000,213380,"Odontophora",1242950400000,"05","Echinometra",NA,"2009-05-22",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,5,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1242950400000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Gloria Castro | Raul Navas Camacho",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.2,631,28.69,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:TES-1:2009:M3:002305",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","5","2009/05/22","metros cuadrados","El Tesoro","Tesoro 1","10° 14' 3"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:TES","SA","INVEMAR:SIMAC:InvVag:TES-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela de profundidad media.","Erizo","CO","75° 44' 47.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2009","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 44' 47.1"" W 10° 14' 3"" N","INVEMAR:SIMAC:1999","20",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2008,"urn:lsid:marinespecies.org:taxname:213380","2008","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,10.2341944,149854,1806,179653,NA,"HumanObservation",FALSE,19,"9447d597-9cd6-41df-90bc-becf7ca73cb6","31","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, El Tesoro Estación TES 1",-75.7464444,NA,1220140800000,213380,"Odontophora",1220140800000,"08","Echinometra",NA,"2008-08-31",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,5,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1220140800000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Laura Muñoz Escobar | Kelly Gómez Campo",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",35.2,631,28.69,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:TES-1:2008:M5:002047",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2008/08/31","metros cuadrados","El Tesoro","Tesoro 1","10° 14' 3"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:TES","SA","INVEMAR:SIMAC:InvVag:TES-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero, medio, profundo. Estación proyecto SIMAC. Monitoreo de temperatura en la parcela de profundidad media.","Erizo","CO","75° 44' 47.1"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2008","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 44' 47.1"" W 10° 14' 3"" N","INVEMAR:SIMAC:1999","20",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",1991,"urn:lsid:marinespecies.org:taxname:213380","1991","Echinometra lucunter",NA,510604,"2.0",NA,FALSE,213380,11.2447366714,149854,1806,179653,"EQU-157","PreservedSpecimen",FALSE,NA,"95959787-176c-4e9b-92d5-3fe837acb755",NA,"Camarodonta",510534,"f7777a70-e23c-436a-a0cb-9200bf87e194","Bahia de Santa Marta",-74.2211837769,"MHNMC",678412800000,213380,"Odontophora",678412800000,NA,"Echinometra",NA,"1991-07-02T12:00:00Z",FALSE,"Echinacea","(Linne, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,NA,NA,148744,510517,"INVEMAR",678412800000,"Carinacea","Sabine Schoppe","Echinoidea","Echinidea",510518,"Caribe","Animalia","Sabine Schoppe",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.24,305,27.49,24,NA,NA,"MAGDALENA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colombia",2013,"urn:lsid:marinespecies.org:taxname:213380","2013","Echinometra lucunter",NA,510604,NA,NA,FALSE,213380,9.7774167,149854,1806,179653,NA,"HumanObservation",FALSE,6,"96dd4b6b-a494-4642-a51d-53895be689d6","04","Camarodonta",510534,"fc9cc04c-d9e6-4f5d-ba39-be3113f9f9ce","Parque Nacional Natural Corales del Rosario y San Bernardo, Frente a Isla Mangle Estación MAN 1",-75.7853889,NA,1367625600000,213380,"Odontophora",1367625600000,"05","Echinometra",NA,"2013-05-04",FALSE,"Echinacea","(Linnaeus, 1758)",FALSE,149855,179659,"Echinometra lucunter",TRUE,4,NA,148744,510517,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",1367625600000,"Carinacea",NA,"Echinoidea","Echinidea",510518,"Mar Caribe","Animalia","Angelica Maria Rodriguez Rincon",123082,"Echinodermata","Echinometra lucunter","Echinozoa","Euechinoidea","Echinometridae",2,"d2f71b1b-9138-4aba-ad8f-8327ac3d041e",34.87,1436,28.87,8,NA,"Presente","Bolívar","INVEMAR:SIMAC:InvVag:MAN-1:2013:S3:002950",NA,NA,"Cartagena de Indias",NA,NA,"lucunter","Area coralina","800250062-0","es","Evento","El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","2","2013/05/04","metros cuadrados",NA,"Mangle 1","9° 46' 38.7"" N","Individuos","Protocolo SIMAC - Abundancia de invertebrados vágiles","INVEMAR:SIMAC:InvVag:MAN","SA","INVEMAR:SIMAC:InvVag:MAN-1","Archipiélago Corales del Rosario y San Bernardo","5 transectos X 3 parcelas= 15 transectos","Especie","Nivel profundidad somero.","Erizo","CO","75° 47' 7.4"" W","ICZN","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2013","WGS84","Válido","Echinometra lucunter","http://marineregions.org/mrgid/25303","75° 47' 7.4"" W 9° 46' 38.7"" N","INVEMAR:SIMAC:1999","20",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
