"country","date_year","scientificNameID","year","scientificName","superfamilyid","individualCount","dropped","aphiaID","decimalLatitude","subclassid","phylumid","familyid","basisOfRecord","terrestrial","id","day","order","infraorderid","dataset_id","decimalLongitude","collectionCode","date_end","speciesid","superfamily","date_start","month","genus","bibliographicCitation","eventDate","brackish","superorder","absence","superorderid","genusid","originalScientificName","marine","subphylumid","infraclassid","institutionCode","date_mid","infraclass","class","infraorder","orderid","waterBody","kingdom","recordedBy","classid","phylum","species","coordinatePrecision","subphylum","subclass","family","kingdomid","node_id","sss","shoredistance","sst","bathymetry","catalogNumber","occurrenceStatus","maximumDepthInMeters","occurrenceID","collectionID","eventID","minimumDepthInMeters","depth","locality","identifiedBy","dynamicProperties","associatedReferences","stateProvince","scientificNameAuthorship","preparations","subspecies","subspeciesid","fieldNumber","verbatimDepth","occurrenceRemarks","county","modified","dateIdentified","specificEpithet","habitat","institutionID","organismID","samplingProtocol","continent","coordinateUncertaintyInMeters","eventRemarks","taxonID","vernacularName","locationRemarks","countryCode","datasetName","lifeStage","locationID","datasetID","associatedSequences","language","type","fieldNotes","organismQuantity","verbatimEventDate","sampleSizeUnit","verbatimLocality","verbatimLatitude","organismQuantityType","parentEventID","islandGroup","samplingEffort","taxonRank","verbatimLongitude","nomenclaturalCode","geodeticDatum","taxonomicStatus","previousIdentifications","verbatimCoordinates","sampleSizeValue","island","infraspecificEpithet","recordNumber","higherGeography","typeStatus","georeferenceSources","rightsHolder","disposition","otherCatalogNumbers","sex","locationAccordingTo","georeferencedBy","ownerInstitutionCode","higherGeographyID","georeferenceProtocol","georeferencedDate","georeferenceRemarks","license","identificationVerificationStatus","identificationRemarks","verbatimSRS","georeferenceVerificationStatus","verbatimCoordinateSystem","accessRights","footprintWKT","municipality","taxonRemarks","materialSampleID","references","minimumElevationInMeters","maximumElevationInMeters","eventTime"
NA,2003,"urn:lsid:marinespecies.org:taxname:367850","2003","Lytechinus variegatus",510604,NA,FALSE,367850,-23.185,149854,1806,123179,"PreservedSpecimen",FALSE,"ae1c934e-1427-40ca-9999-0481e8d025b2","21","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.578,"Echinoderms",1069372800000,367850,"Odontophora",1069372800000,"11","Lytechinus",NA,"2003-11-21T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1069372800000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",35.98,110,23.72,-7,"VVLBOP419",NA,17,NA,NA,NA,17,17,"Ilha dos Meros","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1967,"urn:lsid:marinespecies.org:taxname:367850","1967","Lytechinus variegatus",510604,"1.0",FALSE,367850,26.3999996185,149854,1806,123179,"PreservedSpecimen",FALSE,"ae338ada-4aec-4797-a630-a27d4835106a",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-82.9670028687,"Invertebrate Zoology: Echinoderms",-78969600000,367850,"Odontophora",-78969600000,NA,"Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1967-07-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-78969600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Florida Department of Natural Resources",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.08,76572,25.51,40,"E15452.322677",NA,37,NA,NA,NA,37,37,"30 Miles West Of Sanibel Island","Serafy, D. K.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,"urn:lsid:marinespecies.org:taxname:367850","2003","Lytechinus variegatus",510604,NA,FALSE,367850,-23.214,149854,1806,123179,"PreservedSpecimen",FALSE,"af2380a9-7e6f-4dfc-aada-fb1892031e11","21","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.69,"Echinoderms",1069372800000,367850,"Odontophora",1069372800000,"11","Lytechinus",NA,"2003-11-21T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1069372800000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",36.01,101,23.7,2,"VVLBOP386",NA,3,NA,NA,NA,3,3,"Ilha da Bexiga Baia de Parati","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1967,"urn:lsid:marinespecies.org:taxname:367850","1967","Lytechinus variegatus",510604,"100.0",FALSE,367850,27.6170005798,149854,1806,123179,"PreservedSpecimen",FALSE,"afc70cbc-aa65-4295-b2cc-9dcb951dae37",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-83.4670028687,"Invertebrate Zoology: Echinoderms",-78969600000,367850,"Odontophora",-78969600000,NA,"Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1967-07-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-78969600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Florida Department of Natural Resources",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.94,66427,24.82,36,"E15048.322228",NA,37,NA,NA,NA,37,37,"36 Miles West Of Egmont Key","Serafy, D. K.","observedindividualcount=100;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"2.0",FALSE,367850,32.4933013916,149854,1806,123179,"HumanObservation",FALSE,"afd6740a-ced9-44d7-8ee0-7b911ca8c97a",NA,"Camarodonta",510534,"f3019ee2-a2f8-4a5c-acd9-1a546b363a17",-79.7033004761,"The SERTC Invertebrate Database: Invertebrates of the southeastern United States",360547200000,367850,"Odontophora",360547200000,NA,"Lytechinus",NA,"1981-06-05T00:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Marine Resources Research Institute, SCDNR",360547200000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.87,27230,22.92,17,"1133",NA,20.1,NA,NA,NA,18.3,19.2,"17.5 miles @ 156 degrees off Charleston Light, SC","Pawson, David","temperature=21.2;",NA,NA,"(Leske, 1778)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1980,"urn:lsid:marinespecies.org:taxname:367850","1980","Lytechinus variegatus",510604,"4.0",FALSE,367850,25.289440155,149854,1806,123179,"PreservedSpecimen",FALSE,"b12ede1a-e7fa-479b-afce-909a05ba573f","18","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-82.1500015259,"Invertebrate Zoology: Echinoderms",343353600000,367850,"Odontophora",343353600000,"11","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1980-11-18T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",343353600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Continental Shelf Associates For BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.17,76960,26.01,23,"E40277.348737",NA,22.5,NA,NA,NA,22.5,22.5,"Cape Sable, West Of","Miller, J. E.","observedindividualcount=4;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,"2/III-19-TDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1967,"urn:lsid:marinespecies.org:taxname:367850","1967","Lytechinus variegatus",510604,"1.0",FALSE,367850,26.3999996185,149854,1806,123179,"PreservedSpecimen",FALSE,"b22ac3b5-2b84-4306-a237-f8f7c5288933",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-82.9670028687,"Invertebrate Zoology: Echinoderms",-78969600000,367850,"Odontophora",-78969600000,NA,"Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1967-07-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-78969600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Florida Department of Natural Resources",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.08,76572,25.51,40,"E15451.322676",NA,37,NA,NA,NA,37,37,"30 Miles West Of Sanibel Island","Serafy, D. K.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Alcohol (Ethanol)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",1963,"urn:lsid:marinespecies.org:taxname:367850","1963","Lytechinus variegatus",510604,"2.0",FALSE,367850,27,149854,1806,123179,"PreservedSpecimen",FALSE,"b3ffa734-1477-481d-9883-8273ff521c31","29","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-79.2583312988,"Invertebrate Zoology: Echinoderms",-205459200000,367850,"Odontophora",-205459200000,"6","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1963-06-29T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-205459200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.1,32407,27.2,579,"E20466.328110",NA,275,NA,NA,NA,229,252,"Grand Bahama Island, Memory Rock, West Of","Serafy, D. K.","observedindividualcount=2;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1967,"urn:lsid:marinespecies.org:taxname:367850","1967","Lytechinus variegatus",510604,"2.0",FALSE,367850,27.6170005798,149854,1806,123179,"PreservedSpecimen",FALSE,"b4068928-7161-46d5-b60c-473f714f9fd8",NA,"Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-83.1169967651,"Invertebrate Zoology: Echinoderms",-78969600000,367850,"Odontophora",-78969600000,NA,"Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1967-07-02T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-78969600000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Florida Department of Natural Resources",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.94,34844,24.64,22,"E15084.322268",NA,18,NA,NA,NA,18,18,"18 Miles West Of Egmont Key","Serafy, D. K.","observedindividualcount=2;","National Museum of Natural History, Smithsonian Institution","Florida","(Lamarck)","Dry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2004,"urn:lsid:marinespecies.org:taxname:367850","2004","Lytechinus variegatus",510604,"1.0",FALSE,367850,32.4920005798,149854,1806,123179,"HumanObservation",FALSE,"b4da405b-b89e-42fb-8dd4-887bdf3c2290",NA,"Camarodonta",510534,"f3019ee2-a2f8-4a5c-acd9-1a546b363a17",-79.7089996338,"The SERTC Invertebrate Database: Invertebrates of the southeastern United States",1079654400000,367850,"Odontophora",1079654400000,NA,"Lytechinus",NA,"2004-03-19T00:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"Marine Resources Research Institute, SCDNR",1079654400000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.87,27010,22.92,17,"1068",NA,NA,NA,NA,NA,16.8,16.8,"MMS IS01, Off Edisto Island, SC","Pawson, David","temperature=24.8;",NA,NA,"(Leske, 1778)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1977,"urn:lsid:marinespecies.org:taxname:367850","1977","Lytechinus variegatus",510604,"1.0",FALSE,367850,29.5170001984,149854,1806,123179,"PreservedSpecimen",FALSE,"b4f252c7-19e9-4832-a3d7-eb01c12c288a","27","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-80.6669998169,"Invertebrate Zoology: Echinoderms",249436800000,367850,"Odontophora",249436800000,"11","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1977-11-27T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",249436800000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Texas Instruments For BLM / MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.23,42841,24.44,22,"E19721.327289",NA,18,NA,NA,NA,18,18,"Off Florida","Shaw, K.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Dry",NA,NA,"1307",NA,NA,NA,NA,"1978-02-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1977,"urn:lsid:marinespecies.org:taxname:367850","1977","Lytechinus variegatus",510604,"2.0",FALSE,367850,29.5170001984,149854,1806,123179,"PreservedSpecimen",FALSE,"b50d74f4-4623-44fb-862e-28ee5ce9344b","4","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-80.6669998169,"Invertebrate Zoology: Echinoderms",242179200000,367850,"Odontophora",242179200000,"9","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1977-09-04T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",242179200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","Texas Instruments For BLM / MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.23,42841,24.44,22,"E19720.327288",NA,18,NA,NA,NA,18,18,"Off Florida","Shaw, K.","observedindividualcount=2;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Dry",NA,NA,"0895",NA,NA,NA,NA,"1978-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States",1981,"urn:lsid:marinespecies.org:taxname:367850","1981","Lytechinus variegatus",510604,"1.0",FALSE,367850,32.4850006104,149854,1806,123179,"PreservedSpecimen",FALSE,"b5692ee5-5353-4c9d-af28-e39237d8b6cb","4","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-79.7166671753,"Invertebrate Zoology: Echinoderms",365731200000,367850,"Odontophora",365731200000,"8","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1981-08-04T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",365731200000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","South Carolina Marine Resources For  BLM/ MMS",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",35.87,27159,22.92,18,"E32753.340935",NA,17,NA,NA,NA,17,17,"Off South Carolina",NA,"observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,"810300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas",1966,"urn:lsid:marinespecies.org:taxname:367850","1966","Lytechinus variegatus",510604,"1.0",FALSE,367850,24.7199993134,149854,1806,123179,"PreservedSpecimen",FALSE,"b5705a76-720f-4eeb-a5ec-bff1d93a2d38","7","Camarodonta",510534,"89e23fc8-3f61-4480-9de3-358fe6eefe0b",-77.6949996948,"Invertebrate Zoology: Echinoderms",-120614400000,367850,"Odontophora",-120614400000,"3","Lytechinus","Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_policy1.html, 05-14-2010","1966-03-07T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"USNM",-120614400000,"Carinacea","Echinoidea","Echinidea",510518,"North Atlantic Ocean","Animalia","M. Jones",123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"310922b4-9d0c-4de1-92d7-9b442d34765b",36.54,6873,26.84,213,"E26669.334702",NA,NA,NA,NA,NA,NA,NA,"Andros Island, Fresh Creek, 3/4 Mile S Of Hotel Point","Baird, K.","observedindividualcount=1;","National Museum of Natural History, Smithsonian Institution",NA,"(Lamarck)","Alcohol (Ethanol)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2003,"urn:lsid:marinespecies.org:taxname:367850","2003","Lytechinus variegatus",510604,NA,FALSE,367850,-22.973,149854,1806,123179,"PreservedSpecimen",FALSE,"b5a280a2-53c9-4a57-8cd0-04d9c5bcc9f6","29","Camarodonta",510534,"eddee438-1ec9-4e50-83ca-a7ee7bc324cc",-44.33,"Echinoderms",1067385600000,367850,"Odontophora",1067385600000,"10","Lytechinus",NA,"2003-10-29T12:00:00Z",FALSE,"Echinacea",FALSE,149855,240777,"Lytechinus variegatus",TRUE,148744,510517,"MMA/BIO23",1067385600000,"Carinacea","Echinoidea","Echinidea",510518,NA,"Animalia",NA,123082,"Echinodermata","Lytechinus variegatus",NA,"Echinozoa","Euechinoidea","Toxopneustidae",2,"dde0dbd3-92fb-41e6-9f51-b1ae930a934b",NA,133,NA,19,"VVLBOP397",NA,6,NA,NA,NA,6,6,"Ilha da Murta Enseada da Japuiba","Ventura, C.R.R.; Verrissimo, I.; Lima, R.N.P.; Barcellos, C.F.; OigmanPszczol, S.S",NA,NA,NA,"(Lamarck, 1816)",NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
